id,web_name,first_name,second_name,team_short,position,element_type,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,dreamteam_count,ep_next,ep_this,event_points,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
408,Rúben,Rúben,dos Santos Gato Alves Dias,MCI,DEF,2,True,False,100,100,171314,0,0,0,0,0,1,0.5,1.5,1,1.0,False,,2026-03-27T11:30:11.791091Z,55,171314.jpg,4.3,False,3.1,False,,a,13,43,113,956468,0,1105716,0,0.2,20.5,Rúben Dias,173,2020-09-29,1997-05-14,False,p171314,2139,2,0,12,22,0,0,0,3,0,0,4,453,560.8,152.2,96.0,81.0,154,74,13,167,24,0.57,0.65,1.22,26.07,,,,,,,[],,100,44,251,64,293,88,201,70,0.02,0.0,0.03,0.05,1.1,0.93,136,15,261,94,42,15,107,37,1.01,0.5,7.03
409,Stones,John,Stones,MCI,DEF,2,True,False,100,100,97299,0,0,-1,1,0,0,0.7,3.5,3,3.0,False,,2026-03-30T10:00:11.073963Z,54,97299.jpg,1.8,False,0.6,False,,a,13,43,16,57411,0,111982,0,0.6,3.0,,241,2016-08-09,1994-05-28,False,p97299,436,0,0,1,10,0,0,0,0,0,0,0,55,101.8,24.4,4.0,13.0,29,19,1,30,5,0.00,0.09,0.09,6.62,,,,,,,[],,391,145,405,146,451,168,419,151,0.0,0.0,0.02,0.02,1.37,2.06,151,16,101,38,388,141,251,94,1.03,0.21,6.19
410,Lewis,Rico,Lewis,MCI,DEF,2,True,False,100,100,477064,0,0,-4,4,0,1,0.5,0.5,0,0.0,False,,2026-03-11T00:00:09.340790Z,46,477064.jpg,1.7,False,1.2,False,,a,13,43,19,372593,0,468786,0,0.0,4.1,,241,2022-07-16,2004-11-21,False,p477064,401,0,1,1,7,0,0,0,2,0,0,2,72,70.8,112.5,55.0,23.8,14,15,5,19,4,0.19,1.39,1.58,6.81,,,,,,,[],,412,154,286,86,342,112,386,134,0.04,0.0,0.31,0.35,1.53,1.57,403,70,654,242,399,147,185,72,0.9,0.22,4.26
411,O'Reilly,Nico,O'Reilly,MCI,DEF,2,True,False,100,100,472769,0,0,3,-3,0,4,2.5,0.5,0,0.0,False,,2026-04-12T21:30:08.337535Z,53,472769.jpg,4.7,False,19.2,False,,a,13,43,160,4540622,0,2118601,0,0.0,30.2,,241,2022-12-16,2005-03-21,False,p472769,2643,5,4,14,25,0,0,0,5,0,0,10,567,653.8,413.9,573.0,164.1,105,108,67,172,29,6.12,2.67,8.79,34.97,,,,,,,[],,66,29,82,21,42,1,45,6,0.21,0.0,0.09,0.3,1.19,0.85,195,23,764,262,21,6,14,5,0.99,0.48,5.86
412,Vitor Reis,Vitor,de Oliveira Nunes dos Reis,MCI,DEF,2,True,False,0,0,616222,0,0,0,0,0,0,0.0,0.0,0,0.0,False,Has joined Girona on loan for the rest of the season.,2025-08-11T01:23:23.836966Z,50,616222.jpg,0.0,False,0.0,False,,u,13,43,0,0,0,856,0,0.0,0.0,,30,2025-01-21,2006-01-12,False,p616222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,818,268,817,268,814,268,818,268,0,0,0,0,0,0,280,42,736,255,818,268,796,265,0,0,0
413,Marmoush,Omar,Marmoush,MCI,MID,3,True,False,100,100,438234,0,0,-2,2,0,1,4.5,0.5,0,0.0,False,,2025-12-13T14:30:11.571466Z,83,438234.jpg,2.7,False,2.9,False,,a,13,43,56,350835,0,1310361,0,0.0,6.7,Omar Marmoush,63,2025-01-23,1999-02-07,False,p438234,691,3,3,4,5,0,0,0,3,0,0,5,182,203.2,159.8,284.0,64.4,6,20,13,39,8,2.78,0.77,3.55,7.92,4,,1,,2,,[],,309,132,240,153,125,72,253,126,0.36,0.0,0.1,0.46,1.03,0.65,11,6,834,377,253,104,112,37,1.04,0.52,5.08
414,Foden,Phil,Foden,MCI,MID,3,True,False,100,100,209244,0,0,0,0,0,4,4.3,2.5,2,2.0,False,,2025-08-10T23:00:06.538510Z,80,209244.jpg,4.0,False,7.8,False,,a,13,43,131,6220998,0,5631206,0,0.2,16.4,,241,2016-12-05,2000-05-28,False,p209244,2078,7,5,11,19,0,0,0,4,0,0,13,563,583.2,918.8,520.0,201.9,24,102,34,160,23,6.03,4.76,10.79,27.38,5,,,,,,[],,90,30,9,9,50,28,26,21,0.26,0.0,0.21,0.47,1.19,0.82,15,10,179,75,67,32,56,21,1.0,0.48,6.93
415,Savinho,Sávio,Moreira de Oliveira,MCI,MID,3,True,False,100,100,510281,0,0,-1,1,0,0,3.3,2.5,2,2.0,False,,2026-01-02T00:30:11.916072Z,69,510281.jpg,1.8,False,0.4,False,,a,13,43,43,37364,0,116057,0,0.3,6.2,Savinho,30,2024-07-18,2004-04-10,False,p510281,817,1,2,3,7,0,0,0,2,0,0,1,140,138.6,198.4,321.0,65.8,11,39,9,59,7,2.50,1.59,4.09,11.24,,,,,,,[],,362,163,209,137,102,61,250,124,0.28,0.0,0.18,0.46,1.24,0.77,41,25,174,72,390,167,291,99,0.77,0.33,6.5
416,Bernardo,Bernardo,Mota Veiga de Carvalho e Silva,MCI,MID,3,True,False,100,100,165809,0,0,-3,3,0,0,3.0,1.5,1,1.0,False,,2026-02-05T02:00:09.786263Z,62,165809.jpg,2.7,False,0.7,False,,a,13,43,102,134935,0,159793,0,0.2,16.5,Bernardo Silva,173,2017-07-01,1994-08-10,False,p165809,2869,2,4,13,30,0,0,0,10,0,0,4,534,514.0,809.0,353.0,167.8,62,146,54,262,34,2.71,4.11,6.81,35.59,1,,,,,,[],,127,41,17,16,89,53,40,29,0.09,0.0,0.13,0.22,1.12,0.94,73,47,283,126,250,103,235,82,1.07,0.41,8.22
417,Cherki,Rayan,Cherki,MCI,MID,3,True,False,100,100,466052,0,0,0,0,0,3,3.3,1.5,1,1.0,False,,2026-02-02T00:30:10.807603Z,65,466052.jpg,4.1,False,17.4,False,,a,13,43,135,4695485,0,3470637,0,0.2,20.8,,73,2025-06-10,2003-08-17,False,p466052,1772,4,13,8,18,0,0,0,1,0,0,16,580,604.2,996.6,579.0,218.1,16,93,26,135,19,4.28,8.87,13.14,25.23,3,,2,,,,[],,80,25,5,5,40,23,14,10,0.22,0.0,0.45,0.67,1.28,0.91,55,35,291,132,53,25,18,6,0.97,0.41,6.86
418,Doku,Jérémy,Doku,MCI,MID,3,True,False,100,100,248875,0,0,0,0,0,3,7.7,1.5,1,1.0,False,,2026-01-29T00:00:09.498877Z,65,248875.jpg,4.0,False,6.6,False,,a,13,43,120,2759776,0,2167017,0,0.2,18.5,,21,2023-08-24,2002-05-27,False,p248875,1773,5,8,8,18,0,0,0,0,0,0,15,526,540.2,841.6,645.0,202.5,15,88,23,126,19,2.87,5.86,8.73,23.20,,,,,3,,[],,110,33,13,12,30,14,24,19,0.15,0.0,0.3,0.45,1.18,0.91,51,32,288,129,66,31,65,23,0.96,0.41,6.4
420,Gündoğan,İlkay,Gündoğan,MCI,MID,3,True,False,0,0,59859,0,0,-2,2,0,0,0.0,0.0,0,0.0,False,has joined Galatasaray permanently.,2025-09-05T08:55:41.702765Z,63,59859.jpg,0.0,False,0.1,False,,u,13,43,0,1928,0,19921,0,0.0,0.0,,80,2024-08-23,1990-10-24,False,p59859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,834,375,834,375,834,375,834,375,0,0,0,0,0,0,64,41,809,359,834,375,564,209,0,0,0
421,Rodrigo,Rodrigo 'Rodri',Hernandez Cascante,MCI,MID,3,True,False,100,100,220566,0,0,-2,2,0,0,2.3,0.5,0,0.0,False,,2026-04-24T17:30:09.574040Z,63,220566.jpg,3.3,False,0.5,False,,a,13,43,69,72824,0,115049,0,0.0,11.0,Rodri,200,2019-07-04,1996-06-22,False,p220566,1510,1,1,5,15,0,0,0,3,0,0,6,350,358.0,421.5,122.0,90.3,57,107,42,206,17,1.15,2.45,3.60,20.74,,,,,,,[],,207,81,79,58,261,144,175,87,0.07,0.0,0.15,0.22,1.24,0.89,66,43,811,361,154,67,281,97,1.01,0.3,12.28
422,Kovačić,Mateo,Kovačić,MCI,MID,3,True,False,100,100,91651,0,0,-2,2,0,0,2.0,1.5,1,1.0,False,,2025-11-03T09:30:08.601064Z,58,91651.jpg,1.5,False,0.0,False,,a,13,43,9,3111,0,3697,0,0.2,1.6,,97,2023-06-27,1994-05-06,False,p91651,125,0,1,0,3,0,0,0,0,0,0,0,41,46.0,65.5,3.0,11.5,6,10,2,18,1,0.13,0.42,0.55,4.00,,,,,,,[],,432,187,347,184,453,223,429,193,0.09,0.0,0.3,0.39,2.88,2.16,102,66,272,120,428,186,672,269,0.72,0.0,12.96
423,N.Gonzalez,Nico,González Iglesias,MCI,MID,3,True,False,100,100,465694,0,0,-1,1,0,0,1.0,4.5,4,4.0,False,,2026-01-16T16:30:09.636510Z,59,465694.jpg,2.5,False,0.1,False,,a,13,43,63,28919,0,32144,0,0.7,10.7,,200,2025-02-03,2002-01-03,False,p465694,1561,1,0,7,18,0,0,0,6,0,0,1,337,309.8,234.1,72.0,61.5,74,90,42,206,17,0.68,1.12,1.80,20.35,,,,,,,[],,239,101,178,115,322,166,264,131,0.04,0.0,0.06,0.1,1.17,1.04,95,62,85,39,282,115,473,165,0.98,0.4,11.88
425,Echeverri,Claudio,Echeverri,MCI,MID,3,True,False,0,0,575204,0,0,-1,1,0,0,0.0,0.0,0,0.0,False,has joined Girona on loan for the rest of the season.,2025-08-21T14:03:07.217793Z,54,575204.jpg,0.0,False,0.0,False,,u,13,43,0,194,0,3241,0,0.0,0.0,,10,2024-01-25,2006-01-02,False,p575204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,828,370,828,370,827,370,828,370,0,0,0,0,0,0,176,111,782,341,828,370,753,319,0,0,0
427,Reijnders,Tijjani,Reijnders,MCI,MID,3,True,False,,,433036,0,0,-5,5,0,1,0.7,5.5,5,5.0,False,,,50,433036.jpg,3.3,False,8.9,False,,a,13,43,92,3562667,0,5038594,0,1.0,18.4,,152,2025-06-10,1998-07-29,False,p433036,1623,5,3,7,18,0,0,0,2,0,0,6,337,340.0,347.8,435.0,111.2,32,58,10,100,19,4.61,2.35,6.96,18.82,4,,3,,,,[],,217,88,118,83,64,37,120,68,0.26,0.0,0.13,0.39,1.04,1.0,259,156,58,22,148,62,45,16,1.05,0.39,5.55
428,Nypan,Sverre,Nypan,MCI,MID,3,True,False,100,100,566164,0,0,0,0,0,0,0.5,0.5,0,0.0,False,,2025-08-19T13:38:08.307876Z,50,566164.jpg,0.0,False,0.0,False,,a,13,43,0,328,0,2697,0,0.0,0.0,,161,2025-07-17,2006-12-19,False,p566164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,815,361,814,361,811,360,815,361,0,0,0,0,0,0,277,170,733,310,815,361,711,291,0,0,0
429,Phillips,Kalvin,Phillips,MCI,MID,3,True,False,0,0,155405,0,0,-3,3,0,0,0.0,0.0,0,0.0,False,has joined Sheffield United on loan for the rest of the season.,2026-02-02T23:15:40.975573Z,47,155405.jpg,0.0,False,0.1,False,,u,13,43,0,4052,0,8585,0,0.0,0.0,,241,2022-07-04,1995-12-02,False,p155405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,784,338,780,338,770,336,784,338,0,0,0,0,0,0,379,236,657,257,784,338,568,212,0,0,0
430,Haaland,Erling,Haaland,MCI,FWD,4,True,False,100,100,223094,0,0,7,-7,0,11,7.3,0.5,0,0.0,True,,2026-02-28T22:00:08.277592Z,147,223094.jpg,6.8,False,62.5,False,,a,13,43,239,8764362,0,4565074,0,0.0,16.3,,161,2022-07-01,2000-07-21,False,p223094,2953,27,8,13,32,0,0,1,2,0,0,43,952,1180.4,320.1,1520.0,302.3,48,41,15,104,34,25.50,2.67,28.17,38.60,,,,,1,,[],,2,1,131,8,1,1,2,1,0.78,0.0,0.08,0.86,1.18,0.98,1,1,839,95,2,1,1,1,1.04,0.4,3.17
736,Donnarumma,Gianluigi,Donnarumma,MCI,GKP,1,True,False,,,204936,0,0,1,-1,0,1,4.5,0.5,0,0.0,False,,,56,204936.jpg,4.0,False,9.3,False,,a,13,43,135,2342969,0,1560137,0,0.0,24.1,,106,2025-09-01,1999-02-25,False,p204936,3060,0,0,15,29,0,1,0,8,0,78,5,567,666.6,10.3,2.0,68.0,42,236,0,0,34,0.00,0.13,0.13,38.50,,,,,,,[],,61,14,437,8,471,4,244,14,0.0,2.29,0.0,0.0,1.13,0.85,126,3,794,96,62,5,40,7,1.0,0.44,0.0
739,Mukasa,Divine,Mukasa,MCI,MID,3,True,False,0,0,590039,0,0,-1,1,0,0,0.0,0.0,0,0.0,False,has joined Leicester City on loan for the rest of the season.,2026-02-06T22:50:57.523825Z,44,590039.jpg,1.0,False,0.0,False,,u,13,43,2,3500,0,3355,0,0.0,0.5,,241,2025-08-07,2007-08-22,False,p590039,25,0,0,0,0,0,0,0,0,0,0,0,5,4.2,28.3,4.0,3.7,0,1,0,1,0,0.00,0.21,0.21,0.34,,,,,,,[],,497,224,400,201,447,218,473,212,0.0,0.0,0.76,0.76,1.22,0.0,578,349,544,177,488,216,705,285,0.0,0.0,3.6
740,Mfuni,Stephen,Mfuni,MCI,DEF,2,True,False,0,0,566213,0,0,-1,1,0,0,0.0,0.0,0,0.0,False,has joined Watford on loan for the rest of the season.,2026-02-06T22:50:57.507882Z,39,566213.jpg,0.0,False,0.0,False,,u,13,43,0,3208,0,4023,0,0.0,0.0,,241,2024-07-23,2008-02-12,False,p566213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,574,208,560,207,529,203,577,208,0,0,0,0,0,0,794,229,365,141,585,208,630,225,0,0,0
742,McAidoo,Ryan,McAidoo,MCI,MID,3,True,False,,,616288,0,0,0,0,0,0,0.5,0.5,0,0.0,False,,,45,616288.jpg,0.0,False,0.0,False,,a,13,43,0,1704,0,1467,0,0.0,0.0,,241,2025-09-26,2008-06-24,False,p616288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,770,328,763,327,750,324,770,328,0,0,0,0,0,0,509,317,634,244,770,328,734,307,0,0,0
763,Gray,Charlie,Gray,MCI,MID,3,True,False,,,516234,0,0,0,0,0,0,0.5,0.5,0,0.0,False,,,45,516234.jpg,0.0,False,0.0,False,,a,13,43,0,577,0,457,0,0.0,0.0,,241,2025-12-16,2006-02-22,False,p516234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,726,291,721,292,704,286,727,292,0,0,0,0,0,0,456,274,584,204,731,295,783,337,0,0,0
764,Heskey,Reigan,Heskey,MCI,MID,3,True,False,,,580921,0,0,0,0,0,0,0.5,0.5,0,0.0,False,,,45,580921.jpg,0.0,False,0.0,False,,a,13,43,0,349,0,279,0,0.0,0.0,Reigan Heskey,241,2024-07-26,2008-01-18,False,p580921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,752,313,745,312,732,309,752,313,0,0,0,0,0,0,489,300,615,228,754,314,799,348,0,0,0
794,Alleyne,Max,Alleyne,MCI,DEF,2,True,False,100,100,494307,0,0,-6,6,0,0,0.5,0.5,0,0.0,False,,2026-02-15T00:30:07.266104Z,39,494307.jpg,2.5,False,0.0,False,,a,13,43,5,5494,0,5081,0,0.0,1.3,,241,2022-12-16,2005-07-21,False,p494307,135,0,0,0,1,0,0,0,0,0,0,0,27,34.0,14.8,26.0,7.5,8,4,3,11,2,0.26,0.06,0.32,1.54,,,,,,,[],,446,164,424,156,388,137,449,161,0.17,0.0,0.04,0.21,1.03,0.67,787,226,358,138,271,106,741,255,1.33,0.0,7.33
119,Mbeumo,Bryan,Mbeumo,MUN,MID,3,True,False,100,100,446008,0,0,3,-3,0,1,3.2,9.5,9,9.0,False,,2026-04-20T12:00:07.778297Z,83,446008.jpg,4.5,False,15.0,False,,a,14,1,148,7366637,0,7325105,0,1.1,17.8,,38,2025-07-21,1999-08-07,False,p446008,2611,11,3,8,37,0,0,0,4,0,0,16,528,628.8,803.1,882.0,231.4,23,91,25,139,31,11.98,4.99,16.97,35.87,2,,2,,,,[],,73,21,18,17,7,2,10,7,0.41,0.0,0.17,0.58,1.24,1.28,12,7,14,8,31,15,25,9,1.07,0.28,4.79
431,Bayindir,Altay,Bayındır,MUN,GKP,1,True,False,,,451302,0,0,-3,3,0,0,0.0,0.5,0,0.0,False,,,47,451302.jpg,1.8,False,0.3,False,,a,14,1,11,39170,0,64699,0,0.0,2.3,,219,2023-09-01,1998-04-14,False,p451302,540,0,0,0,11,0,0,0,0,0,13,0,49,118.4,10.0,0.0,12.8,7,39,0,0,6,0.00,0.05,0.05,9.24,,,,,,,[],,376,27,445,15,773,86,420,27,0.0,2.17,0.01,0.01,1.54,1.83,386,18,662,91,381,38,319,44,1.0,0.0,0.0
432,Onana,André,Onana,MUN,GKP,1,True,False,0,0,202641,0,0,-1,1,0,0,0.0,0.0,0,0.0,False,has joined Trabzonspor on loan for the rest of the season.,2025-09-12T15:53:11.993916Z,49,202641.jpg,0.0,False,0.1,False,,u,14,1,0,5156,0,26687,0,0.0,0.0,,38,2023-07-20,1996-04-02,False,p202641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,791,96,787,93,784,91,791,96,0,0,0,0,0,0,297,11,685,93,791,96,436,63,0,0,0
433,Harrison,Elyh,Harrison,MUN,GKP,1,True,False,0,0,588555,0,0,0,0,0,0,0.0,0.0,0,0.0,False,On loan to Shrewsbury Town,2025-07-23T18:48:43.383466Z,40,588555.jpg,0.0,False,0.0,False,,u,14,1,0,0,0,256,0,0.0,0.0,,,,,False,p588555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,629,88,621,78,591,63,632,88,0,0,0,0,0,0,738,67,431,76,639,88,822,97,0,0,0
434,Heaton,Tom,Heaton,MUN,GKP,1,True,False,,,21205,0,0,-2,2,0,0,0.0,0.5,0,0.0,False,,,38,21205.jpg,0.0,False,0.6,False,,a,14,1,0,73222,0,38541,0,0.0,0.0,,241,2021-07-02,1986-04-15,False,p21205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,531,41,512,20,480,5,534,41,0,0,0,0,0,0,801,93,309,21,542,41,253,33,0,0,0
435,Mee,Dermot,Mee,MUN,GKP,1,True,False,,,461537,0,0,-1,1,0,0,0.0,0.5,0,0.0,False,,,39,461537.jpg,0.0,False,0.1,False,,a,14,1,0,5954,0,9566,0,0.0,0.0,,242,2023-07-24,2002-11-20,False,p461537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,562,56,547,39,516,24,565,56,0,0,0,0,0,0,780,83,352,40,573,56,495,72,0,0,0
436,De Ligt,Matthijs,de Ligt,MUN,DEF,2,True,False,0,0,209365,0,0,-1,1,0,0,0.0,0.0,0,0.0,False,Back injury - Expected back 01 Jun,2025-12-05T00:30:07.892711Z,49,209365.jpg,3.3,False,1.8,False,,i,14,1,43,419902,0,553255,0,0.0,8.8,,152,2024-08-13,1999-08-12,False,p209365,1170,1,0,1,20,0,0,0,0,0,0,5,169,276.6,60.2,122.0,45.7,88,40,19,107,13,1.38,0.83,2.21,18.73,,,,,,,[],https://www.manutd.com/en/news/carrick-reveals-team-news-for-final-day-v-brighton-24-may-2026?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,261,103,354,123,260,69,324,109,0.11,0.0,0.06,0.17,1.44,1.54,302,47,687,249,147,53,148,59,1.0,0.08,8.23
437,Martinez,Lisandro,Martínez,MUN,DEF,2,True,False,100,100,221820,0,0,-2,2,0,0,2.2,6.5,6,6.0,False,,2026-02-24T10:30:07.882997Z,48,221820.jpg,2.8,False,0.4,False,,a,14,1,51,177499,0,157689,0,1.3,10.6,Lisandro Martínez,10,2022-07-17,1998-01-18,False,p221820,1229,0,0,5,15,1,0,0,0,1,0,3,241,302.8,94.9,19.0,42.0,86,68,19,105,13,0.15,0.60,0.75,15.22,,,,,,,[],,245,95,302,97,409,149,331,113,0.01,0.0,0.04,0.05,1.11,1.1,355,60,40,19,220,88,284,108,0.95,0.37,7.69
438,Mazraoui,Noussair,Mazraoui,MUN,DEF,2,True,False,100,100,230001,0,0,-1,1,0,0,3.0,6.5,6,6.0,False,,2026-03-18T16:00:08.380823Z,49,230001.jpg,2.6,False,0.3,False,,a,14,1,53,47395,0,61652,0,1.2,10.8,,145,2024-08-13,1997-11-14,False,p230001,977,0,0,5,10,0,0,0,3,0,0,6,233,209.0,122.4,37.0,36.8,66,46,28,94,11,0.19,0.35,0.53,12.99,,,,,,,[],,303,120,281,82,366,123,347,116,0.02,0.0,0.03,0.05,1.2,0.92,309,50,43,22,264,102,350,127,1.01,0.46,8.66
439,D.Leon,Diego,León Blanco,MUN,DEF,2,True,False,,,661712,0,0,-4,4,0,0,0.0,0.5,0,0.0,False,,,41,661712.jpg,0.0,False,0.1,False,,a,14,1,0,3714,0,8932,0,0.0,0.0,,168,2025-07-05,2007-04-03,False,p661712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,647,254,640,253,611,251,650,254,0,0,0,0,0,0,670,160,456,199,657,253,567,202,0,0,0
440,Dalot,Diogo,Dalot Teixeira,MUN,DEF,2,True,False,100,100,216051,0,0,0,0,0,3,1.5,0.5,0,0.0,False,,2025-12-05T17:00:09.775964Z,45,216051.jpg,3.3,False,3.8,False,,a,14,1,111,1183625,0,955610,0,0.0,24.7,Diogo Dalot,173,2018-06-08,1999-03-18,False,p216051,2609,1,6,7,40,0,0,0,5,0,0,9,414,535.8,458.5,202.0,119.6,127,135,53,180,29,1.93,2.57,4.50,36.57,,,,,,,[],,115,53,69,14,183,44,103,28,0.07,0.0,0.09,0.16,1.26,1.38,421,81,558,232,144,51,92,30,1.0,0.24,6.21
441,Dorgu,Patrick,Dorgu,MUN,DEF,2,True,False,100,100,596777,0,0,-4,4,0,3,0.8,18.5,18,18.0,False,,2026-01-26T04:00:08.082150Z,41,596777.jpg,3.7,False,2.4,False,,a,14,1,95,1795401,0,2249436,0,4.4,23.2,,58,2025-02-02,2004-10-26,False,p596777,1440,4,4,4,20,0,0,0,5,0,0,11,321,469.0,394.2,341.0,120.3,50,77,48,98,15,2.39,1.84,4.23,19.61,,,,,,,[],,145,60,94,24,94,11,101,26,0.15,0.0,0.12,0.27,1.23,1.25,668,158,1,1,87,30,126,50,0.94,0.25,6.12
442,Maguire,Harry,Maguire,MUN,DEF,2,True,False,100,100,95658,0,0,-1,1,0,1,5.2,6.5,6,6.0,False,,2026-04-16T13:00:09.761350Z,44,95658.jpg,3.9,False,1.7,False,,a,14,1,90,392863,0,292617,0,1.4,20.5,,241,2019-08-05,1993-03-05,False,p95658,1649,1,2,7,20,0,0,0,3,1,0,5,315,381.6,62.5,184.0,63.0,129,62,22,151,19,1.12,0.50,1.62,22.95,,,,,,,[],,192,78,350,122,204,54,257,85,0.06,0.0,0.03,0.09,1.25,1.09,532,101,32,13,68,24,154,63,1.04,0.38,8.24
443,Shaw,Luke,Shaw,MUN,DEF,2,True,False,100,100,106760,0,0,0,0,0,0,4.8,6.5,6,6.0,False,,2026-04-28T00:00:08.111534Z,45,106760.jpg,3.0,False,1.1,False,,a,14,1,113,262666,0,170962,0,1.3,25.1,,241,2014-07-01,1995-07-12,False,p106760,3220,1,1,10,45,0,0,0,9,0,0,3,449,560.2,314.8,97.0,97.4,149,105,75,224,38,0.72,1.98,2.69,44.90,,,,,,,[],,101,45,135,35,289,85,158,52,0.02,0.0,0.06,0.08,1.25,1.26,413,76,35,16,193,77,191,75,1.06,0.28,6.26
444,Yoro,Leny,Yoro,MUN,DEF,2,True,False,100,100,550864,0,0,-4,4,0,0,0.5,1.5,1,1.0,False,,2026-04-18T22:30:08.596769Z,41,550864.jpg,1.8,False,1.2,False,,a,14,1,56,228890,0,326156,0,0.2,13.7,,73,2024-07-19,2005-11-13,False,p550864,1730,0,1,2,33,0,0,0,1,0,0,1,191,327.0,83.1,124.0,53.2,126,73,30,156,18,1.34,0.59,1.93,26.83,,,,,,,[],,228,91,320,105,257,67,292,92,0.07,0.0,0.03,0.1,1.4,1.72,667,157,191,72,376,139,181,70,0.94,0.1,8.12
445,Amass,Harry,Amass,MUN,DEF,2,True,False,0,0,577974,0,0,0,0,0,0,0.0,0.0,0,0.0,False,has joined Norwich City on loan for the rest of the season.,2025-09-02T13:39:58.762783Z,40,577974.jpg,0.0,False,0.1,False,,u,14,1,0,1160,0,14637,0,0.0,0.0,,241,2024-04-06,2007-03-16,False,p577974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,626,236,618,235,588,232,629,236,0,0,0,0,0,0,735,195,428,175,636,235,548,194,0,0,0
446,Fredricson,Tyler,Fredricson,MUN,DEF,2,True,False,,,547676,0,0,-3,3,0,0,0.0,0.5,0,0.0,False,,,37,547676.jpg,1.0,False,0.2,False,,a,14,1,1,15468,0,17282,0,0.0,0.3,,241,2022-09-07,2005-02-23,False,p547676,2,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0.0,0.0,0.4,2,0,0,2,0,0.00,0.00,0.00,0.30,,,,,,,[],,498,179,509,184,477,179,514,180,0.0,0.0,0.0,0.0,13.5,0.0,837,266,305,108,464,166,412,153,0.0,0.0,90.0
